REF,SECTION NUMBER,NAME,DATE,CHAINAGE,OFFSET/BRG,LEVEL,EASTING,NORTHING,BANK,MANNINGS,GROUND,VEGETATION
BED,5.08u,RIV4.00057,31/10/2022,57.1,9.66,270.27,260184.62,365955.24,,0.07,soil,Grass
BED,5.08u,RIV4.00057,31/10/2022,57.1,10.36,270.24,260185.24,365954.91,,0.07,soil,Grass
BED,5.08u,RIV4.00057,31/10/2022,57.1,11.12,270.26,260185.92,365954.56,,0.07,soil,Grass
WLEVEL,5.09,RIV4.00061,31/10/2022,60.7,118.5,270.0,260178.53,365954.4,WATER,,gravel,
BED,5.09,RIV4.00061,31/10/2022,60.7,0.0,270.98,260172.84,365957.49,LEFT,0.07,soil,Grass
BED,5.09,RIV4.00061,31/10/2022,60.7,0.66,270.94,260173.42,365957.18,,0.07,soil,Grass
BED,5.09,RIV4.00061,31/10/2022,60.7,1.32,270.89,260174.0,365956.86,,0.07,soil,Grass
BED,5.09,RIV4.00061,31/10/2022,60.7,1.98,270.84,260174.58,365956.55,,0.07,soil,Grass
BED,5.09,RIV4.00061,31/10/2022,60.7,2.67,270.82,260175.19,365956.22,,0.07,soil,Grass
BED,5.09,RIV4.00061,31/10/2022,60.7,3.26,270.8,260175.7,365955.93,,0.07,soil,Grass
BED,5.09,RIV4.00061,31/10/2022,60.7,3.83,270.79,260176.21,365955.66,,0.07,soil,Grass
BED,5.09,RIV4.00061,31/10/2022,60.7,4.77,270.67,260177.03,365955.21,,0.07,soil,Grass
BED,5.09,RIV4.00061,31/10/2022,60.7,5.62,270.54,260177.78,365954.81,,0.07,soil,Grass
BED,5.09,RIV4.00061,31/10/2022,60.7,6.07,270.26,260178.17,365954.59,,0.07,soil,Grass
BED,5.09,RIV4.00061,31/10/2022,60.7,6.41,270.19,260178.47,365954.43,,0.07,soil,Grass
BED,5.09,RIV4.00061,31/10/2022,60.7,6.51,270.0,260178.56,365954.38,,,,
BED,5.09,RIV4.00061,31/10/2022,60.7,6.61,269.92,260178.65,365954.34,,0.035,gravel,
BED,5.09,RIV4.00061,31/10/2022,60.7,6.69,269.89,260178.72,365954.3,,0.035,gravel,
BED,5.09,RIV4.00061,31/10/2022,60.7,6.77,269.87,260178.79,365954.26,,0.035,gravel,
BED,5.09,RIV4.00061,31/10/2022,60.7,6.8,269.89,260178.82,365954.24,,0.07,soil,Grass
BED,5.09,RIV4.00061,31/10/2022,60.7,6.85,270.16,260178.86,365954.22,,0.07,soil,Grass
BED,5.09,RIV4.00061,31/10/2022,60.7,7.32,270.42,260179.27,365954.0,,0.07,soil,Grass
BED,5.09,RIV4.00061,31/10/2022,60.7,7.71,270.49,260179.62,365953.81,,0.07,soil,Grass
BED,5.09,RIV4.00061,31/10/2022,60.7,8.59,270.61,260180.39,365953.39,RIGHT,0.07,soil,Grass
BED,5.09,RIV4.00061,31/10/2022,60.7,9.11,270.46,260180.85,365953.14,,0.07,soil,Grass
BED,5.09,RIV4.00061,31/10/2022,60.7,9.66,270.47,260181.33,365952.88,,0.07,soil,Grass
BED,5.09,RIV4.00061,31/10/2022,60.7,10.24,270.49,260181.84,365952.6,,0.07,soil,Grass
BED,5.09,RIV4.00061,31/10/2022,60.7,10.85,270.43,260182.37,365952.31,,0.07,soil,Grass
BED,5.09,RIV4.00061,31/10/2022,60.7,11.48,270.39,260182.93,365952.01,,0.07,soil,Grass
BED,5.09,RIV4.00061,31/10/2022,60.7,12.06,270.38,260183.44,365951.73,,0.07,soil,Grass
BED,5.09,RIV4.00061,31/10/2022,60.7,12.69,270.38,260183.99,365951.43,,0.07,soil,Grass
BED,5.09,RIV4.00061,31/10/2022,60.7,13.34,270.36,260184.56,365951.12,,0.07,soil,Grass
BED,5.09,RIV4.00061,31/10/2022,60.7,14.0,270.34,260185.14,365950.81,,0.07,soil,Grass
BED,5.09,RIV4.00061,31/10/2022,60.7,14.5,270.33,260185.58,365950.57,,0.07,soil,Grass
BED,5.09,RIV4.00061,31/10/2022,60.7,15.01,270.32,260186.03,365950.33,,0.07,soil,Grass
WLEVEL,5.10,RIV4.00069,31/10/2022,68.9,112.4,270.25,260175.28,365946.89,WATER,,gravel,
BED,5.10,RIV4.00069,31/10/2022,68.9,-0.92,271.11,260169.59,365949.24,,0.07,soil,Grass
BED,5.10,RIV4.00069,31/10/2022,68.9,0.0,271.13,260170.44,365948.89,LEFT,0.07,soil,Grass
BED,5.10,RIV4.00069,31/10/2022,68.9,0.98,270.99,260171.35,365948.52,,0.07,soil,Grass
BED,5.10,RIV4.00069,31/10/2022,68.9,1.92,270.95,260172.21,365948.16,,0.07,soil,Grass
BED,5.10,RIV4.00069,31/10/2022,68.9,2.74,270.88,260172.97,365947.85,,0.07,soil,Grass
BED,5.10,RIV4.00069,31/10/2022,68.9,3.55,270.75,260173.72,365947.54,,0.07,soil,Grass
BED,5.10,RIV4.00069,31/10/2022,68.9,4.48,270.6,260174.58,365947.18,,0.07,soil,Grass
BED,5.10,RIV4.00069,31/10/2022,68.9,5.03,270.4,260175.09,365946.97,,0.07,soil,Grass
BED,5.10,RIV4.00069,31/10/2022,68.9,5.32,270.33,260175.36,365946.86,,0.07,soil,Grass
BED,5.10,RIV4.00069,31/10/2022,68.9,5.46,270.27,260175.49,365946.81,,0.07,soil,Grass
BED,5.10,RIV4.00069,31/10/2022,68.9,5.48,270.25,260175.51,365946.8,,,,
BED,5.10,RIV4.00069,31/10/2022,68.9,5.55,270.05,260175.57,365946.77,,0.035,gravel,
BED,5.10,RIV4.00069,31/10/2022,68.9,5.63,270.05,260175.64,365946.74,,0.035,gravel,
BED,5.10,RIV4.00069,31/10/2022,68.9,5.79,270.05,260175.79,365946.68,,0.035,gravel,
BED,5.10,RIV4.00069,31/10/2022,68.9,5.82,270.33,260175.82,365946.67,,0.07,soil,Grass
BED,5.10,RIV4.00069,31/10/2022,68.9,5.84,270.43,260175.84,365946.66,,0.07,soil,Grass
BED,5.10,RIV4.00069,31/10/2022,68.9,6.54,270.63,260176.49,365946.4,,0.07,soil,Grass
BED,5.10,RIV4.00069,31/10/2022,68.9,7.26,270.74,260177.15,365946.12,,0.07,soil,Grass
BED,5.10,RIV4.00069,31/10/2022,68.9,8.03,270.9,260177.86,365945.83,RIGHT,0.07,soil,Grass
BED,5.10,RIV4.00069,31/10/2022,68.9,8.77,270.89,260178.55,365945.55,,0.07,soil,Grass
BED,5.10,RIV4.00069,31/10/2022,68.9,9.46,270.71,260179.19,365945.28,,0.07,soil,Grass
BED,5.10,RIV4.00069,31/10/2022,68.9,10.03,270.64,260179.71,365945.07,,0.07,soil,Grass
BED,5.10,RIV4.00069,31/10/2022,68.9,10.64,270.59,260180.28,365944.83,,0.07,soil,Grass
BED,5.10,RIV4.00069,31/10/2022,68.9,11.37,270.53,260180.95,365944.56,,0.07,soil,Grass
BED,5.10,RIV4.00069,31/10/2022,68.9,12.14,270.49,260181.66,365944.26,,0.07,soil,Grass
BED,5.10,RIV4.00069,31/10/2022,68.9,12.97,270.43,260182.43,365943.95,,0.07,soil,Grass
BED,5.10,RIV4.00069,31/10/2022,68.9,13.81,270.38,260183.21,365943.62,,0.07,soil,Grass
WLEVEL,5.11,RIV4.00077,31/10/2022,76.8,116.8,270.64,260172.13,365939.6,WATER,,gravel,
BED,5.11,RIV4.00077,31/10/2022,76.8,-0.51,271.4,260166.6,365942.39,,0.07,soil,Grass
BED,5.11,RIV4.00077,31/10/2022,76.8,0.0,271.41,260167.06,365942.16,LEFT,0.07,soil,Grass
BED,5.11,RIV4.00077,31/10/2022,76.8,0.49,271.39,260167.5,365941.94,,0.07,soil,Grass
BED,5.11,RIV4.00077,31/10/2022,76.8,1.15,271.33,260168.09,365941.64,,0.07,soil,Grass
BED,5.11,RIV4.00077,31/10/2022,76.8,1.75,271.25,260168.62,365941.37,,0.07,soil,Grass
BED,5.11,RIV4.00077,31/10/2022,76.8,2.34,271.19,260169.15,365941.1,,0.07,soil,Grass
BED,5.11,RIV4.00077,31/10/2022,76.8,2.92,271.17,260169.67,365940.84,,0.07,soil,Grass
BED,5.11,RIV4.00077,31/10/2022,76.8,3.53,271.16,260170.21,365940.57,,0.07,soil,Grass
BED,5.11,RIV4.00077,31/10/2022,76.8,4.12,271.15,260170.74,365940.3,,0.07,soil,Grass
BED,5.11,RIV4.00077,31/10/2022,76.8,4.53,270.92,260171.1,365940.12,,0.07,soil,Grass
BED,5.11,RIV4.00077,31/10/2022,76.8,5.22,270.93,260171.72,365939.8,,0.07,soil,Grass
BED,5.11,RIV4.00077,31/10/2022,76.8,5.41,270.64,260171.89,365939.72,,,,
BED,5.11,RIV4.00077,31/10/2022,76.8,5.44,270.63,260171.91,365939.7,,0.035,gravel,
BED,5.11,RIV4.00077,31/10/2022,76.8,5.78,270.63,260172.22,365939.55,,0.07,soil,Grass
BED,5.11,RIV4.00077,31/10/2022,76.8,5.86,270.54,260172.29,365939.51,,0.035,gravel,
BED,5.11,RIV4.00077,31/10/2022,76.8,5.93,270.43,260172.35,365939.48,,0.035,gravel,
BED,5.11,RIV4.00077,31/10/2022,76.8,6.04,270.39,260172.45,365939.43,,0.035,gravel,
BED,5.11,RIV4.00077,31/10/2022,76.8,6.12,270.4,260172.52,365939.4,,0.035,gravel,
BED,5.11,RIV4.00077,31/10/2022,76.8,6.32,270.55,260172.7,365939.31,,0.07,soil,Grass
BED,5.11,RIV4.00077,31/10/2022,76.8,6.54,270.64,260172.9,365939.21,,0.07,soil,Grass
BED,5.11,RIV4.00077,31/10/2022,76.8,7.01,270.84,260173.32,365939.0,,0.07,soil,Grass
BED,5.11,RIV4.00077,31/10/2022,76.8,7.69,270.95,260173.92,365938.69,RIGHT,0.07,soil,Grass
BED,5.11,RIV4.00077,31/10/2022,76.8,8.21,270.95,260174.39,365938.45,,0.07,soil,Grass
BED,5.11,RIV4.00077,31/10/2022,76.8,8.77,270.92,260174.89,365938.2,,0.07,soil,Grass
BED,5.11,RIV4.00077,31/10/2022,76.8,9.45,270.82,260175.49,365937.89,,0.07,soil,Grass
BED,5.11,RIV4.00077,31/10/2022,76.8,10.39,270.79,260176.33,365937.47,,0.07,soil,Grass
BED,5.11,RIV4.00077,31/10/2022,76.8,11.36,270.76,260177.2,365937.03,,0.07,soil,Grass
BED,5.11,RIV4.00077,31/10/2022,76.8,12.18,270.77,260177.93,365936.66,,0.07,soil,Grass
WLEVEL,5.12d,RIV4.00083,31/10/2022,83.1,118.6,270.71,260169.56,365933.9,WATER,,gravel,
BED,5.12d,RIV4.00083,31/10/2022,83.1,0.0,271.59,260164.13,365936.86,LEFT,0.07,soil,Grass
BED,5.12d,RIV4.00083,31/10/2022,83.1,0.75,271.48,260164.79,365936.5,,0.07,soil,Grass
BED,5.12d,RIV4.00083,31/10/2022,83.1,1.73,271.46,260165.65,365936.03,,0.07,soil,Grass
BED,5.12d,RIV4.00083,31/10/2022,83.1,2.53,271.36,260166.35,365935.65,,0.07,soil,Grass
BED,5.12d,RIV4.00083,31/10/2022,83.1,3.36,271.28,260167.08,365935.25,,0.07,soil,Grass
BED,5.12d,RIV4.00083,31/10/2022,83.1,4.2,271.28,260167.82,365934.85,,0.07,soil,Grass
BED,5.12d,RIV4.00083,31/10/2022,83.1,4.87,271.11,260168.41,365934.53,,0.07,soil,Grass
BED,5.12d,RIV4.00083,31/10/2022,83.1,5.23,270.98,260168.72,365934.36,,0.07,soil,Grass
BED,5.12d,RIV4.00083,31/10/2022,83.1,5.6,270.76,260169.05,365934.18,,0.07,soil,Grass
BED,5.12d,RIV4.00083,31/10/2022,83.1,5.77,270.49,260169.2,365934.1,,0.035,gravel,
BED,5.12d,RIV4.00083,31/10/2022,83.1,6.04,270.48,260169.43,365933.97,,0.035,gravel,
BED,5.12d,RIV4.00083,31/10/2022,83.1,6.17,270.5,260169.55,365933.91,,0.035,gravel,
BED,5.12d,RIV4.00083,31/10/2022,83.1,6.28,270.5,260169.65,365933.86,,0.035,gravel,
BED,5.12d,RIV4.00083,31/10/2022,83.1,6.44,270.69,260169.79,365933.78,,0.07,soil,Grass
BED,5.12d,RIV4.00083,31/10/2022,83.1,6.48,270.71,260169.82,365933.76,,,,
BED,5.12d,RIV4.00083,31/10/2022,83.1,6.77,270.89,260170.08,365933.62,,0.07,soil,Grass
BED,5.12d,RIV4.00083,31/10/2022,83.1,7.15,271.0,260170.41,365933.44,RIGHT,0.07,soil,Grass
BED,5.12d,RIV4.00083,31/10/2022,83.1,7.89,271.04,260171.06,365933.09,,0.07,soil,Grass
BED,5.12d,RIV4.00083,31/10/2022,83.1,8.46,271.03,260171.56,365932.81,,0.07,soil,Grass
BED,5.12d,RIV4.00083,31/10/2022,83.1,8.98,271.02,260172.02,365932.57,,0.07,soil,Grass
BED,5.12d,RIV4.00083,31/10/2022,83.1,9.52,271.0,260172.49,365932.31,,0.07,soil,Grass
BED,5.12d,RIV4.00083,31/10/2022,83.1,10.04,270.96,260172.95,365932.06,,0.07,soil,Grass
BED,5.12d,RIV4.00083,31/10/2022,83.1,10.61,271.01,260173.45,365931.79,,0.07,soil,Grass
BED,5.12d,RIV4.00083,31/10/2022,83.1,11.14,271.02,260173.91,365931.53,,0.07,soil,Grass
BED,5.12d,RIV4.00083,31/10/2022,83.1,11.85,270.99,260174.54,365931.19,,0.07,soil,Grass
BED,5.12d,RIV4.00083,31/10/2022,83.1,12.47,270.92,260175.08,365930.9,,0.07,soil,Grass
BED,5.12d,RIV4.00083,31/10/2022,83.1,13.0,270.89,260175.55,365930.64,,0.07,soil,Grass
BED,5.12d,RIV4.00083,31/10/2022,83.1,13.47,270.85,260175.96,365930.42,,0.07,soil,Grass
WLEVEL,5.13u,RIV4.00086,31/10/2022,86.5,112.3,270.68,260168.14,365930.78,WATER,,gravel,
BED,5.13u,RIV4.00086,31/10/2022,86.5,0.0,271.84,260162.51,365933.09,LEFT,0.07,soil,Grass
BED,5.13u,RIV4.00086,31/10/2022,86.5,0.52,271.77,260162.99,365932.89,,0.07,soil,Grass
BED,5.13u,RIV4.00086,31/10/2022,86.5,1.01,271.72,260163.44,365932.71,,0.07,soil,Grass
BED,5.13u,RIV4.00086,31/10/2022,86.5,1.53,271.68,260163.93,365932.51,,0.07,soil,Grass
BED,5.13u,RIV4.00086,31/10/2022,86.5,2.05,271.62,260164.41,365932.31,,0.07,soil,Grass
BED,5.13u,RIV4.00086,31/10/2022,86.5,3.03,271.53,260165.31,365931.94,,0.07,soil,Grass
BED,5.13u,RIV4.00086,31/10/2022,86.5,3.81,271.4,260166.04,365931.65,,0.07,soil,Grass
BED,5.13u,RIV4.00086,31/10/2022,86.5,4.49,271.3,260166.67,365931.39,,0.07,soil,Grass
BED,5.13u,RIV4.00086,31/10/2022,86.5,5.19,271.08,260167.31,365931.12,,0.07,soil,Grass
BED,5.13u,RIV4.00086,31/10/2022,86.5,5.62,270.76,260167.71,365930.96,,0.07,soil,Grass
BED,5.13u,RIV4.00086,31/10/2022,86.5,5.81,270.75,260167.89,365930.89,,0.07,soil,Grass
BED,5.13u,RIV4.00086,31/10/2022,86.5,5.82,270.68,260167.9,365930.88,,,,
BED,5.13u,RIV4.00086,31/10/2022,86.5,5.84,270.56,260167.91,365930.88,,0.035,gravel,
BED,5.13u,RIV4.00086,31/10/2022,86.5,5.94,270.54,260168.01,365930.84,,0.035,gravel,
BED,5.13u,RIV4.00086,31/10/2022,86.5,6.03,270.52,260168.09,365930.8,,0.035,gravel,
BED,5.13u,RIV4.00086,31/10/2022,86.5,6.14,270.58,260168.19,365930.76,,0.07,soil,Grass
BED,5.13u,RIV4.00086,31/10/2022,86.5,6.27,270.79,260168.31,365930.71,,0.07,soil,Grass
BED,5.13u,RIV4.00086,31/10/2022,86.5,6.41,271.0,260168.44,365930.66,,0.07,soil,Grass
BED,5.13u,RIV4.00086,31/10/2022,86.5,6.47,271.03,260168.5,365930.64,,0.07,soil,Grass
BED,5.13u,RIV4.00086,31/10/2022,86.5,6.71,271.08,260168.72,365930.55,,0.07,soil,Grass
BED,5.13u,RIV4.00086,31/10/2022,86.5,7.13,271.14,260169.11,365930.39,,0.07,soil,Grass
BED,5.13u,RIV4.00086,31/10/2022,86.5,8.0,271.19,260169.91,365930.06,,0.07,soil,Grass
BED,5.13u,RIV4.00086,31/10/2022,86.5,8.66,271.21,260170.52,365929.81,RIGHT,0.07,soil,Grass
BED,5.13u,RIV4.00086,31/10/2022,86.5,9.29,271.2,260171.11,365929.57,,0.07,soil,Grass
BED,5.13u,RIV4.00086,31/10/2022,86.5,10.0,271.15,260171.76,365929.3,,0.07,soil,Grass
BED,5.13u,RIV4.00086,31/10/2022,86.5,10.65,271.09,260172.37,365929.05,,0.07,soil,Grass
BED,5.13u,RIV4.00086,31/10/2022,86.5,11.46,271.04,260173.12,365928.75,,0.07,soil,Grass
BED,5.13u,RIV4.00086,31/10/2022,86.5,12.18,271.04,260173.78,365928.47,,0.07,soil,Grass
BED,5.13u,RIV4.00086,31/10/2022,86.5,12.87,271.03,260174.42,365928.21,,0.07,soil,Grass
BED,5.13u,RIV4.00086,31/10/2022,86.5,13.56,271.03,260175.06,365927.95,,0.07,soil,Grass
WLEVEL,5.14,RIV4.00095,31/10/2022,95.3,114.0,270.94,260164.51,365922.79,WATER,,gravel,
BED,5.14,RIV4.00095,31/10/2022,95.3,-1.89,271.94,260159.68,365924.94,,0.07,soil,Grass
BED,5.14,RIV4.00095,31/10/2022,95.3,-1.05,271.9,260160.45,365924.6,,0.07,soil,Grass
BED,5.14,RIV4.00095,31/10/2022,95.3,-0.53,271.87,260160.93,365924.39,,0.07,soil,Grass
BED,5.14,RIV4.00095,31/10/2022,95.3,0.0,271.9,260161.41,365924.17,LEFT,0.07,soil,Grass
BED,5.14,RIV4.00095,31/10/2022,95.3,0.93,271.88,260162.26,365923.79,,0.07,soil,Grass
BED,5.14,RIV4.00095,31/10/2022,95.3,1.5,271.89,260162.78,365923.56,,0.07,soil,Grass
BED,5.14,RIV4.00095,31/10/2022,95.3,2.04,271.72,260163.27,365923.34,,0.07,soil,Grass
BED,5.14,RIV4.00095,31/10/2022,95.3,2.64,271.62,260163.82,365923.1,,0.07,soil,Grass
BED,5.14,RIV4.00095,31/10/2022,95.3,2.85,271.29,260164.01,365923.01,,0.07,soil,Grass
BED,5.14,RIV4.00095,31/10/2022,95.3,3.2,271.07,260164.33,365922.87,,0.07,soil,Grass
BED,5.14,RIV4.00095,31/10/2022,95.3,3.28,270.92,260164.41,365922.84,,0.035,gravel,
BED,5.14,RIV4.00095,31/10/2022,95.3,3.38,270.92,260164.5,365922.8,,0.035,gravel,
BED,5.14,RIV4.00095,31/10/2022,95.3,3.47,270.9,260164.58,365922.76,,0.035,gravel,
BED,5.14,RIV4.00095,31/10/2022,95.3,3.49,270.94,260164.6,365922.75,,,,
BED,5.14,RIV4.00095,31/10/2022,95.3,3.53,271.04,260164.64,365922.74,,0.07,soil,Grass
BED,5.14,RIV4.00095,31/10/2022,95.3,3.94,271.18,260165.01,365922.57,,0.07,soil,Grass
BED,5.14,RIV4.00095,31/10/2022,95.3,4.38,271.48,260165.41,365922.39,,0.07,soil,Grass
BED,5.14,RIV4.00095,31/10/2022,95.3,5.11,271.64,260166.08,365922.09,,0.07,soil,Grass
BED,5.14,RIV4.00095,31/10/2022,95.3,6.03,271.78,260166.92,365921.72,RIGHT,0.07,soil,Grass
BED,5.14,RIV4.00095,31/10/2022,95.3,6.53,271.71,260167.38,365921.52,,0.07,soil,Grass
BED,5.14,RIV4.00095,31/10/2022,95.3,7.11,271.67,260167.91,365921.28,,0.07,soil,Grass
BED,5.14,RIV4.00095,31/10/2022,95.3,7.67,271.56,260168.42,365921.05,,0.07,soil,Grass
BED,5.14,RIV4.00095,31/10/2022,95.3,8.21,271.42,260168.91,365920.83,,0.07,soil,Grass
BED,5.14,RIV4.00095,31/10/2022,95.3,9.12,271.4,260169.74,365920.46,,0.07,soil,Grass
BED,5.14,RIV4.00095,31/10/2022,95.3,10.0,271.38,260170.55,365920.11,,0.07,soil,Grass
BED,5.14,RIV4.00095,31/10/2022,95.3,10.93,271.28,260171.4,365919.73,,0.07,soil,Grass
BED,5.14,RIV4.00095,31/10/2022,95.3,11.89,271.23,260172.27,365919.34,,0.07,soil,Grass
WLEVEL,5.15d,RIV4.00102,31/10/2022,102.1,147.0,271.25,260161.53,365916.63,WATER,,gravel,
BED,5.15d,RIV4.00102,31/10/2022,102.1,-5.02,271.87,260158.4,365921.44,,0.07,soil,Grass
BED,5.15d,RIV4.00102,31/10/2022,102.1,-4.12,271.8,260158.9,365920.68,,0.07,soil,Grass
BED,5.15d,RIV4.00102,31/10/2022,102.1,-3.2,271.77,260159.4,365919.91,,0.07,soil,Grass
BED,5.15d,RIV4.00102,31/10/2022,102.1,-2.34,271.73,260159.87,365919.19,,0.07,soil,Grass
BED,5.15d,RIV4.00102,31/10/2022,102.1,-1.54,271.82,260160.3,365918.52,,0.07,soil,Grass
BED,5.15d,RIV4.00102,31/10/2022,102.1,-0.78,271.89,260160.72,365917.88,,0.07,soil,Grass
BED,5.15d,RIV4.00102,31/10/2022,102.1,0.0,272.01,260161.14,365917.23,LEFT,0.07,soil,Grass
BED,5.15d,RIV4.00102,31/10/2022,102.1,0.65,271.67,260161.49,365916.68,,0.07,soil,Grass
BED,5.15d,RIV4.00102,31/10/2022,102.1,1.22,271.09,260161.8,365916.21,,0.035,gravel,
BED,5.15d,RIV4.00102,31/10/2022,102.1,1.33,271.07,260161.86,365916.11,,0.035,gravel,
BED,5.15d,RIV4.00102,31/10/2022,102.1,1.41,271.05,260161.91,365916.05,,0.035,gravel,
BED,5.15d,RIV4.00102,31/10/2022,102.1,1.51,271.1,260161.96,365915.96,,0.035,gravel,
BED,5.15d,RIV4.00102,31/10/2022,102.1,1.63,271.12,260162.03,365915.86,,0.035,gravel,
BED,5.15d,RIV4.00102,31/10/2022,102.1,1.7,271.13,260162.07,365915.8,,0.035,gravel,
BED,5.15d,RIV4.00102,31/10/2022,102.1,1.77,271.21,260162.1,365915.75,,0.07,soil,Grass
BED,5.15d,RIV4.00102,31/10/2022,102.1,1.79,271.25,260162.12,365915.73,,0.07,soil,Grass
BED,5.15d,RIV4.00102,31/10/2022,102.1,1.88,271.61,260162.16,365915.65,,0.07,soil,Grass
BED,5.15d,RIV4.00102,31/10/2022,102.1,2.35,271.76,260162.42,365915.26,RIGHT,0.07,soil,Grass
BED,5.15d,RIV4.00102,31/10/2022,102.1,3.05,271.7,260162.8,365914.67,,0.07,soil,Grass
BED,5.15d,RIV4.00102,31/10/2022,102.1,3.63,271.72,260163.12,365914.19,,0.07,soil,Grass
BED,5.15d,RIV4.00102,31/10/2022,102.1,4.25,271.75,260163.46,365913.67,,0.07,soil,Grass
BED,5.15d,RIV4.00102,31/10/2022,102.1,4.8,271.74,260163.76,365913.21,,0.07,soil,Grass
BED,5.15d,RIV4.00102,31/10/2022,102.1,5.35,271.74,260164.05,365912.74,,0.07,soil,Grass
BED,5.15d,RIV4.00102,31/10/2022,102.1,5.89,271.71,260164.35,365912.29,,0.07,soil,Grass
BED,5.15d,RIV4.00102,31/10/2022,102.1,6.45,271.7,260164.65,365911.82,,0.07,soil,Grass
BED,5.15d,RIV4.00102,31/10/2022,102.1,7.17,271.67,260165.05,365911.22,,0.07,soil,Grass
BED,5.15d,RIV4.00102,31/10/2022,102.1,7.9,271.63,260165.44,365910.61,,0.07,soil,Grass
WLEVEL,5.16u,RIV4.00139,31/10/2022,138.9,123.5,272.67,260145.15,365883.72,WATER,,gravel,
BED,5.16u,RIV4.00139,31/10/2022,138.9,0.0,274.0,260140.24,365886.98,LEFT,0.07,soil,Grass
BED,5.16u,RIV4.00139,31/10/2022,138.9,0.65,273.97,260140.78,365886.62,,0.07,soil,Grass
BED,5.16u,RIV4.00139,31/10/2022,138.9,1.19,273.94,260141.23,365886.32,,0.07,soil,Grass
BED,5.16u,RIV4.00139,31/10/2022,138.9,1.78,273.88,260141.72,365886.0,,0.07,soil,Grass
BED,5.16u,RIV4.00139,31/10/2022,138.9,2.41,273.79,260142.25,365885.65,,0.07,soil,Grass
BED,5.16u,RIV4.00139,31/10/2022,138.9,3.05,273.64,260142.78,365885.3,,0.07,soil,Grass
BED,5.16u,RIV4.00139,31/10/2022,138.9,3.63,273.63,260143.27,365884.97,,0.07,soil,Grass
BED,5.16u,RIV4.00139,31/10/2022,138.9,4.24,273.6,260143.77,365884.64,,0.07,soil,Grass
BED,5.16u,RIV4.00139,31/10/2022,138.9,5.09,273.43,260144.48,365884.17,,0.07,soil,Grass
BED,5.16u,RIV4.00139,31/10/2022,138.9,5.74,273.14,260145.02,365883.81,,0.07,soil,Grass
BED,5.16u,RIV4.00139,31/10/2022,138.9,5.94,272.9,260145.19,365883.7,,0.07,soil,Grass
BED,5.16u,RIV4.00139,31/10/2022,138.9,6.05,272.77,260145.28,365883.64,,0.07,soil,Grass
BED,5.16u,RIV4.00139,31/10/2022,138.9,6.17,272.67,260145.38,365883.57,,0.07,soil,Grass
BED,5.16u,RIV4.00139,31/10/2022,138.9,6.17,272.67,260145.38,365883.57,,,,
BED,5.16u,RIV4.00139,31/10/2022,138.9,6.18,272.62,260145.39,365883.57,,0.035,gravel,
BED,5.16u,RIV4.00139,31/10/2022,138.9,6.3,272.6,260145.49,365883.5,,0.035,gravel,
BED,5.16u,RIV4.00139,31/10/2022,138.9,6.46,272.65,260145.62,365883.41,,0.035,gravel,
BED,5.16u,RIV4.00139,31/10/2022,138.9,6.64,272.58,260145.77,365883.31,,0.035,gravel,
BED,5.16u,RIV4.00139,31/10/2022,138.9,6.65,272.58,260145.78,365883.31,,0.035,gravel,
BED,5.16u,RIV4.00139,31/10/2022,138.9,6.77,272.57,260145.88,365883.24,,0.035,gravel,
BED,5.16u,RIV4.00139,31/10/2022,138.9,6.78,272.57,260145.89,365883.23,,0.035,gravel,
BED,5.16u,RIV4.00139,31/10/2022,138.9,6.79,272.76,260145.9,365883.23,,0.07,soil,Grass
BED,5.16u,RIV4.00139,31/10/2022,138.9,6.82,272.85,260145.92,365883.21,,0.07,soil,Grass
BED,5.16u,RIV4.00139,31/10/2022,138.9,7.31,273.06,260146.33,365882.94,,0.07,soil,Grass
BED,5.16u,RIV4.00139,31/10/2022,138.9,8.07,273.34,260146.97,365882.52,RIGHT,0.07,soil,Grass
BED,5.16u,RIV4.00139,31/10/2022,138.9,8.81,273.3,260147.58,365882.11,,0.07,soil,Grass
BED,5.16u,RIV4.00139,31/10/2022,138.9,9.53,273.28,260148.18,365881.72,,0.07,soil,Grass
BED,5.16u,RIV4.00139,31/10/2022,138.9,10.21,273.27,260148.75,365881.34,,0.07,soil,Grass
BED,5.16u,RIV4.00139,31/10/2022,138.9,10.91,273.25,260149.33,365880.95,,0.07,soil,Grass
BED,5.16u,RIV4.00139,31/10/2022,138.9,11.58,273.23,260149.89,365880.58,,0.07,soil,Grass
BED,5.16u,RIV4.00139,31/10/2022,138.9,12.3,273.17,260150.49,365880.19,,0.07,soil,Grass
WLEVEL,5.17,RIV4.00149,31/10/2022,148.8,111.2,273.42,260141.6,365874.42,WATER,,gravel,
BED,5.17,RIV4.00149,31/10/2022,148.8,-2.5,274.43,260135.96,365876.6,,0.07,soil,Grass
BED,5.17,RIV4.00149,31/10/2022,148.8,-1.6,274.36,260136.8,365876.28,,0.07,soil,Grass
BED,5.17,RIV4.00149,31/10/2022,148.8,-0.72,274.21,260137.62,365875.96,,0.07,soil,Grass
BED,5.17,RIV4.00149,31/10/2022,148.8,0.0,274.24,260138.29,365875.7,LEFT,0.07,soil,Grass
BED,5.17,RIV4.00149,31/10/2022,148.8,0.72,274.22,260138.96,365875.44,,0.07,soil,Grass
