XSS,-2.10,250.66,*SO*TL,260580.24,365880.28
XSS,-1.76,250.66,*SO*TL,260580.39,365879.98
XSS,-1.35,250.69,*SO*TL,260580.56,365879.60
XSS,-0.56,250.75,*SO*TL,260580.89,365878.89
XSS,-0.18,250.76,*MA*NO,260581.05,365878.54
XSS,-0.07,250.77,*MA*NO,260581.10,365878.44
XSS,0.00,250.78L, *MA*NO,260581.13,365878.38
XSS,0.02,250.36,*MA*NO,260581.14,365878.36
XSS,0.05,249.95,*MA*NO,260581.15,365878.33
XSS,0.20,249.96,*MA*NO,260581.21,365878.20
XSS,0.29,249.95,*MA*NO,260581.25,365878.12
XSS,0.42,249.96,*MA*NO,260581.31,365878.00
XSS,0.48,249.95,*MA*NO,260581.33,365877.94
XSS,0.70,249.98,*MA*NO,260581.43,365877.75
XSS,0.76,249.97,*MA*NO,260581.45,365877.69
XSS,0.88,250.01,*MA*NO,260581.50,365877.58
XSS,0.92,250.43,*MA*NO,260581.52,365877.55
XSS,0.97,250.84R, *MA*NO,260581.54,365877.50
XSS,1.50,250.81,*SO*TL,260581.76,365877.02
XSS,2.06,250.89,*SO*TL,260582.00,365876.51
XSS,2.43,250.90,*SO*TL,260582.16,365876.18
XSS,3.19,250.99,*SO*TL,260582.48,365875.49
XSS,3.73,251.07,*SO*TL,260582.71,365875.00
XSS,3.95,251.10,*SO*GS,260582.80,365874.80
XSS,4.82,251.18,*SO*GS,260583.17,365874.01
XSS,5.45,251.23,*SO*GS,260583.43,365873.44
XSS,6.11,251.28,*SO*GS,260583.71,365872.84
XSS,7.03,251.35,*SO*GS,260584.10,365872.01
XSN,7.22,251.35,*SO*GS,260584.18,365871.84

NEWSEC,1.012,108.4,250.43,,
SECDATE,03/10/2022,,,,
BEDMATERIAL,masonry,,,,
SECBEARING,159.5,,,,
SECCOORDS,260572.66,365874.13,,,
XSS,-5.79,250.93,*SO*GS,260570.45,365880.07
XSS,-5.31,250.93,*SO*GS,260570.61,365879.63
XSS,-4.66,250.95,*SO*GS,260570.84,365879.02
XSS,-4.19,250.94,*SO*GS,260571.01,365878.58
XSS,-3.74,250.98,*SO*GS,260571.16,365878.15
XSS,-2.98,250.98,*SO*GS,260571.43,365877.44
XSS,-2.49,250.96,*SO*GS,260571.60,365876.98
XSS,-2.19,250.99,*SO*GS,260571.70,365876.70
XSS,-1.43,250.99,*SO*GS,260571.97,365875.99
XSS,-0.64,251.00,*SO*GS,260572.25,365875.25
